DecYear,Lat,BGFlx
"2017.0540"," 10.65","1.79e-07"
"2017.0542","  5.27","6.80e-08"
"2017.0551"," 11.41","1.42e-07"
"2017.0551"," 10.51","8.86e-08"
"2017.0551"," 10.83","1.15e-07"
"2017.0551"," 11.62","4.96e-07"
"2017.0553"," 11.07","2.14e-08"
"2017.0553"," 11.04","1.18e-07"
"2017.0553"," 11.44","2.83e-08"
"2017.0553"," 11.24","2.74e-08"
"2017.0553","  5.53","2.70e-09"
"2017.0553"," 12.11","1.92e-07"
"2017.0553"," 10.78","1.40e-08"
"2017.0554"," 10.88","5.32e-08"
"2017.0554"," 10.81","5.25e-08"
"2017.0555"," 10.73","3.36e-07"
"2017.0556"," 10.95","6.55e-07"
"2017.0556"," 10.59","7.08e-06"
"2017.0557"," 10.96","1.96e-07"
"2017.0558"," 10.59","1.37e-07"
"2017.0559","  9.94","1.98e-07"
"2017.0559"," 15.28","8.04e-08"
"2017.0559"," 10.70","1.34e-07"
"2017.0560","  9.22","2.61e-07"
"2017.0560"," 10.92","1.37e-08"
"2017.0561"," 10.21","4.34e-06"
"2017.0561","  7.30","5.36e-09"
"2017.0562","  9.19","9.14e-08"
"2017.0563","-28.15","3.40e-08"
"2017.0563"," 10.70","1.50e-06"
"2017.0564","  9.69","2.20e-08"
"2017.0564","  9.91","2.79e-07"
"2017.0570"," 13.92","2.49e-08"
"2017.0650","-23.30","1.80e-08"
"2017.0652"," 15.96","1.07e-07"
"2017.0652"," 14.91","2.53e-08"
"2017.0657"," -7.91","1.51e-07"
"2017.0660"," 15.13","2.68e-07"
"2017.0662"," 14.74","7.83e-08"
"2017.0662"," 14.78","1.55e-07"
"2017.0670"," 16.30","8.20e-08"
"2017.0675"," 14.80","4.44e-08"
"2017.0675","  1.32","3.37e-07"
"2017.0677","  5.33","3.09e-07"
"2017.0678"," 15.90","8.50e-08"
"2017.0682"," 15.04","6.07e-07"
"2017.0684","-20.33","2.32e-08"
"2017.0690"," -2.28","2.36e-07"
"2017.0695"," 15.13","4.08e-08"
"2017.0841"," 13.24","3.81e-09"
"2017.1069"," 12.86","1.34e-07"
"2017.1071"," 13.03","7.12e-07"
"2017.1071"," 13.23","1.95e-08"
"2017.1072"," 12.29","7.75e-08"
"2017.1072"," 13.01","7.07e-07"
"2017.1073"," 13.11","1.41e-08"
"2017.1073"," 11.91","3.98e-08"
"2017.1075"," 13.10","4.17e-07"
"2017.1076"," 12.39","1.50e-07"
"2017.1077"," 12.33","6.62e-07"
"2017.1077"," 12.80","5.34e-08"
"2017.1082"," 12.36","9.43e-08"
"2017.1156"," 13.60","3.97e-08"
"2017.1186"," 12.52","1.48e-09"
"2017.1338"," 19.43","3.45e-08"
"2017.1339"," 19.25","2.46e-09"
"2017.1353"," 16.74","4.37e-08"
"2017.1372"," 20.09","3.18e-08"
"2017.1383"," 18.38","1.41e-07"
"2017.1386"," 19.94","4.67e-07"
"2017.1396"," 16.76","1.56e-08"
"2017.1403"," 14.44","8.85e-08"
"2017.1410"," 18.45","8.48e-08"
"2017.1410"," 17.82","1.05e-07"
"2017.1410"," 18.44","1.18e-07"
"2017.1413"," 18.35","1.06e-07"
"2017.1427"," 19.57","2.17e-07"
"2017.1439"," 19.00","8.32e-09"
"2017.1440"," 19.55","3.10e-07"
"2017.1473"," 18.10","3.87e-08"
"2017.1561","  9.56","2.07e-07"
"2017.1590","-27.01","1.06e-07"
"2017.1625"," -7.59","2.30e-08"
"2017.2155","  6.60","1.98e-08"
"2017.2213","  6.82","6.28e-08"
"2017.2297"," 11.61","3.89e-09"
"2017.2299"," 12.55","1.61e-07"
"2017.2301"," 11.55","6.34e-08"
"2017.2304"," 13.26","2.63e-07"
"2017.2326"," 13.98","2.41e-07"
"2017.2328"," 13.12","4.24e-08"
"2017.2328"," 12.26","3.28e-08"
"2017.2333"," 11.76","2.40e-08"
"2017.2344"," -9.67","2.31e-07"
"2017.2345"," 12.99","6.02e-08"
"2017.2346"," -9.81","7.60e-08"
"2017.2349"," -9.27","1.59e-07"
"2017.2349"," -9.80","3.38e-07"
"2017.2351"," -9.58","6.43e-09"
"2017.2351"," 11.70","3.17e-08"
"2017.2352"," -9.76","2.43e-07"
"2017.2353"," 13.43","2.89e-08"
"2017.2354"," -9.76","3.91e-07"
"2017.2356"," -9.59","1.50e-07"
"2017.2357"," 13.44","5.74e-07"
"2017.2358"," 14.31","1.03e-08"
"2017.2358"," 13.57","5.04e-08"
"2017.2358"," 12.68","2.31e-07"
"2017.2359"," -9.35","1.58e-08"
"2017.2360","-10.04","1.03e-07"
"2017.2360","-10.03","1.60e-08"
"2017.2360"," 13.52","4.35e-08"
"2017.2360","-10.08","2.75e-06"
"2017.2362"," -9.25","2.49e-06"
"2017.2366","-10.05","2.78e-07"
"2017.2367","-10.14","1.53e-07"
"2017.2368","-10.18","7.31e-07"
"2017.2372"," -6.86","2.21e-08"
"2017.2373"," -9.11","5.21e-08"
"2017.2374"," 13.81","6.21e-08"
"2017.2376"," 12.26","7.40e-08"
"2017.2376"," 14.19","1.31e-07"
"2017.2379"," 13.22","3.48e-08"
"2017.2380","  7.76","7.94e-08"
"2017.2381"," 10.09","7.40e-08"
"2017.2382","-11.03","8.78e-08"
"2017.2383","  6.34","5.01e-08"
"2017.2383","-11.07","6.31e-08"
"2017.2383","-10.99","8.11e-08"
"2017.2384","-11.62","5.53e-08"
"2017.2385"," 11.32","1.08e-07"
"2017.2385","-10.37","1.37e-07"
"2017.2385","  5.69","2.32e-07"
"2017.2387"," -9.92","7.23e-08"
"2017.2389","  7.31","9.27e-08"
"2017.2389","-18.01","1.13e-07"
"2017.2410"," 11.61","4.03e-07"
"2017.2413"," 14.69","4.04e-08"
"2017.2419","  6.81","1.14e-07"
"2017.2432"," 13.58","7.53e-08"
"2017.2440"," 13.00","4.22e-08"
"2017.2443","-10.58","3.15e-07"
"2017.2444","-10.84","2.72e-07"
"2017.2446","-10.68","2.63e-08"
"2017.2456","-10.82","1.44e-09"
"2017.2458","-11.71","1.50e-06"
"2017.2460"," -8.37","7.69e-09"
"2017.2460","-10.41","7.32e-08"
"2017.2462","-10.73","4.45e-08"
"2017.2464","-11.31","2.41e-08"
"2017.2467","-11.06","5.09e-08"
"2017.2468","-16.94","1.73e-07"
"2017.2471"," -9.55","1.95e-08"
"2017.2471","-10.69","2.38e-08"
"2017.2473","-10.65","2.85e-08"
"2017.2474"," 14.96","3.73e-08"
"2017.2478"," 15.92","7.34e-07"
"2017.2478"," 14.58","2.67e-08"
"2017.2478","-11.37","3.60e-08"
"2017.2484"," -8.74","4.38e-07"
"2017.2485"," 13.64","1.68e-07"
"2017.2485"," 16.02","1.18e-07"
"2017.2487","-11.46","2.93e-08"
"2017.2487","-10.78","2.73e-08"
"2017.2487"," 16.69","4.03e-08"
"2017.2491"," -9.77","3.21e-05"
"2017.2492"," 14.88","1.91e-08"
"2017.2493"," 14.57","8.04e-08"
"2017.2493"," 16.04","4.40e-07"
"2017.2494"," 13.23","2.56e-08"
"2017.2495"," 15.09","2.40e-08"
"2017.2495"," 14.84","5.85e-08"
"2017.2496"," 14.31","1.71e-07"
"2017.2497"," 14.84","2.50e-08"
"2017.2498"," 14.89","2.43e-07"
"2017.2498"," 14.01","5.01e-08"
"2017.2499"," -8.43","7.13e-08"
"2017.2499"," 12.91","2.73e-08"
"2017.2499"," 14.80","5.38e-08"
"2017.2500"," 14.66","5.34e-09"
"2017.2501"," 14.20","2.16e-07"
"2017.2502"," 13.24","1.34e-07"
"2017.2502"," 14.46","3.58e-08"
"2017.2502"," 14.73","3.23e-07"
"2017.2502"," 13.69","2.01e-05"
"2017.2503"," 14.61","1.34e-06"
"2017.2505"," 14.09","6.64e-08"
"2017.2505"," 13.07","6.49e-08"
"2017.2505"," 13.87","3.98e-08"
"2017.2506"," 13.90","5.76e-07"
"2017.2508","-13.06","7.63e-08"
"2017.2508"," 14.01","2.47e-07"
"2017.2510"," 16.20","3.31e-07"
"2017.2511"," 14.56","1.50e-07"
"2017.2512"," 16.22","1.17e-06"
"2017.2514"," 13.27","1.21e-07"
"2017.2514"," 13.26","1.41e-05"
"2017.2516"," 14.27","1.10e-07"
"2017.2516"," 15.64","1.88e-07"
"2017.2516"," 15.83","1.54e-07"
"2017.2517"," 14.53","1.95e-06"
"2017.2518"," 14.77","1.51e-07"
"2017.2518"," 15.90","1.91e-07"
"2017.2518"," 14.44","1.66e-07"
"2017.2519"," 15.19","5.27e-07"
"2017.2520"," 15.19","3.42e-07"
"2017.2520"," 13.76","2.08e-07"
"2017.2521"," 15.18","1.36e-07"
"2017.2521"," 15.43","1.25e-07"
"2017.2521"," 15.29","1.89e-07"
"2017.2521"," 13.43","1.94e-07"
"2017.2523"," 13.46","1.15e-07"
"2017.2523","-10.92","1.94e-07"
"2017.2524"," 14.54","3.10e-07"
"2017.2525"," 13.22","1.82e-07"
"2017.2525"," 14.47","7.58e-07"
"2017.2525"," 14.48","2.40e-07"
"2017.2526"," 14.29","4.60e-07"
"2017.2526"," 13.36","2.35e-06"
"2017.2527"," 13.47","8.24e-07"
"2017.2527","-16.03","3.66e-09"
"2017.2528"," 13.96","1.81e-06"
"2017.2530","-10.15","2.20e-06"
"2017.2531"," 13.52","4.85e-07"
"2017.2532"," 16.25","3.93e-08"
"2017.2532"," 16.37","5.85e-07"
"2017.2532"," 14.55","2.45e-07"
"2017.2532"," 14.50","2.33e-07"
"2017.2533"," 13.53","6.93e-07"
"2017.2533"," 15.36","3.31e-07"
"2017.2534"," 16.70","1.23e-07"
"2017.2534"," 15.23","6.19e-08"
"2017.2534"," 13.61","6.03e-07"
"2017.2536","-10.20","1.48e-06"
"2017.2536"," 14.49","1.41e-07"
"2017.2536"," 14.41","6.28e-07"
"2017.2537"," 16.87","5.13e-05"
"2017.2539"," 15.48","8.99e-07"
"2017.2540"," 13.86","1.45e-07"
"2017.2541"," 14.36","1.02e-07"
"2017.2541"," 13.63","1.98e-07"
"2017.2541"," 15.83","2.30e-07"
"2017.2541"," 13.62","1.23e-07"
"2017.2542"," 13.71","1.11e-06"
"2017.2543"," 16.24","1.65e-07"
"2017.2543"," 14.48","4.51e-08"
"2017.2543"," 16.12","1.54e-07"
"2017.2543"," 16.46","6.60e-08"
"2017.2544","-11.95","7.09e-08"
"2017.2544"," 13.88","4.07e-07"
"2017.2545"," 12.99","1.26e-07"
"2017.2545"," 14.89","6.56e-07"
"2017.2545"," 15.88","6.95e-07"
"2017.2546"," 14.32","2.88e-07"
"2017.2546"," 14.49","2.70e-07"
"2017.2546"," 15.99","2.66e-07"
"2017.2546"," 14.75","7.38e-08"
"2017.2547"," 13.88","8.85e-07"
"2017.2547"," 16.05","5.06e-07"
"2017.2548"," 15.56","3.19e-07"
"2017.2548"," 16.23","2.73e-07"
"2017.2548"," 13.92","3.48e-07"
"2017.2548"," 13.60","1.17e-07"
"2017.2549"," 16.16","1.59e-07"
"2017.2549","-11.24","6.92e-07"
"2017.2550"," 14.02","8.29e-08"
"2017.2550"," 15.98","1.32e-07"
"2017.2550"," -4.57","8.50e-07"
"2017.2550"," -6.42","1.30e-07"
"2017.2550"," 14.86","2.25e-07"
"2017.2551"," 17.06","1.65e-07"
"2017.2551"," 14.70","1.25e-07"
"2017.2552"," 14.48","6.84e-07"
"2017.2553"," 14.95","6.13e-08"
"2017.2553"," 15.48","2.72e-07"
"2017.2554"," 14.03","3.95e-08"
"2017.2554"," 14.09","4.30e-08"
"2017.2555","-11.93","5.75e-07"
"2017.2555"," 14.99","3.35e-07"
"2017.2556"," 14.19","7.93e-08"
"2017.2556"," 13.67","2.21e-07"
"2017.2557"," 12.47","7.18e-09"
"2017.2557"," 14.17","2.39e-08"
"2017.2557","-10.37","9.44e-08"
"2017.2559"," 14.93","1.26e-06"
"2017.2560"," 15.56","9.46e-08"
"2017.2561"," 15.54","7.03e-08"
"2017.2561"," 15.23","3.24e-07"
"2017.2562"," 15.96","2.08e-09"
"2017.2563"," 14.57","1.55e-08"
"2017.2567","-27.01","2.27e-07"
"2017.2568"," 12.94","1.27e-08"
"2017.2569","-10.97","4.23e-08"
"2017.2569"," 12.60","1.98e-08"
"2017.2569"," 12.45","3.05e-08"
"2017.2573","-10.57","3.47e-07"
"2017.2573"," 15.40","3.94e-08"
"2017.2574"," 15.33","6.65e-07"
"2017.2575","-10.21","4.14e-06"
"2017.2577","-21.27","1.79e-07"
"2017.2577"," 15.24","3.76e-08"
"2017.2578"," 15.53","8.50e-08"
"2017.2579"," 14.70","4.16e-07"
"2017.2579","-10.49","1.15e-07"
"2017.2580"," 15.26","1.19e-08"
"2017.2580"," 15.15","1.13e-08"
"2017.2581","-10.10","8.28e-07"
"2017.2582"," 14.26","7.43e-08"
"2017.2583"," 15.91","6.87e-08"
"2017.2585","-10.02","6.26e-08"
"2017.2585","-10.07","6.02e-08"
"2017.2586"," 14.85","9.39e-08"
"2017.2586","-11.31","6.17e-08"
"2017.2586","-10.35","6.41e-07"
"2017.2587"," 14.97","6.17e-08"
"2017.2590","-11.75","3.89e-08"
"2017.2591"," 14.05","2.30e-08"
"2017.2595","-10.69","9.53e-08"
"2017.2595","-10.69","1.27e-07"
"2017.2595","-10.68","2.59e-07"
"2017.2602","-10.58","7.64e-08"
"2017.2602","-10.76","1.12e-07"
"2017.2609"," -9.35","1.01e-07"
"2017.2611"," -9.44","1.25e-07"
"2017.2611","-11.22","5.93e-07"
"2017.2613","-10.27","5.13e-08"
"2017.2613","-11.14","1.00e-07"
"2017.2613","-11.02","1.33e-07"
"2017.2616","-10.31","3.90e-08"
"2017.2616","-10.59","3.08e-08"
"2017.2619","-11.47","7.59e-08"
"2017.2627","-11.27","3.64e-07"
"2017.2629","-10.97","3.51e-07"
"2017.2631","-11.51","2.25e-06"
"2017.2635"," -9.89","8.01e-08"
"2017.2640","-10.68","7.08e-07"
"2017.2650"," -8.12","3.24e-08"
"2017.2650"," -9.14","5.54e-08"
"2017.2659","  7.59","1.86e-08"
"2017.2660","  7.71","9.76e-08"
"2017.2661","-10.89","9.33e-07"
"2017.2663","  7.43","3.05e-08"
"2017.2668","-11.12","1.03e-06"
"2017.2672","  6.25","2.13e-08"
"2017.2674","-12.83","6.65e-09"
"2017.2677","  8.63","7.14e-08"
"2017.2677","  9.86","4.46e-08"
"2017.2679","-12.69","4.24e-08"
"2017.2680","-12.83","8.75e-08"
"2017.2683","-10.94","1.89e-08"
"2017.2685","-14.14","6.96e-08"
"2017.2691"," -2.54","5.43e-08"
"2017.2692"," 11.10","4.43e-08"
"2017.2695","-17.99","3.02e-08"
"2017.2705"," -2.45","7.85e-08"
"2017.2743","  9.91","1.82e-07"
"2017.2784"," 12.99","1.05e-07"
"2017.2902"," 23.56","1.05e-07"
"2017.2902"," 13.38","1.22e-08"
"2017.2903"," 16.58","1.57e-07"
"2017.2907"," 12.73","1.63e-06"
"2017.2907"," 12.46","1.09e-07"
"2017.2908","-12.28","7.38e-09"
"2017.2909","-11.48","2.78e-08"
"2017.2909","-18.14","1.71e-08"
"2017.2911","  9.11","1.63e-07"
"2017.2912","  7.20","3.11e-08"
"2017.2912","  8.77","4.83e-07"
"2017.2918","  8.49","2.30e-08"
"2017.2918"," 13.41","2.38e-08"
"2017.2921"," 10.14","6.57e-08"
"2017.2926"," 12.85","7.73e-09"
"2017.2929"," 17.69","6.00e-07"
"2017.2930"," 13.83","6.74e-08"
"2017.2932"," 11.70","1.75e-07"
"2017.2932"," 11.31","5.24e-07"
"2017.2932","  9.84","2.10e-06"
"2017.2934"," 13.88","6.19e-08"
"2017.2936","  8.83","1.41e-08"
"2017.2936","  9.86","4.02e-08"
"2017.2938"," 14.39","4.20e-07"
"2017.2940","  9.74","3.33e-08"
"2017.2940","  8.57","6.71e-08"
"2017.2954"," 14.35","9.32e-07"
"2017.2955"," 17.13","2.94e-07"
"2017.2955"," 18.42","1.08e-08"
"2017.2955"," 16.96","1.70e-07"
"2017.2959","-19.82","1.53e-07"
"2017.2961","  1.71","9.83e-09"
"2017.2964","  8.89","2.34e-08"
"2017.2973"," 12.39","1.16e-07"
"2017.2978","  9.16","1.55e-08"
"2017.2988","  2.63","1.80e-08"
"2017.2999"," 12.91","1.23e-07"
"2017.3005"," 11.73","1.38e-08"
"2017.3011"," 14.12","1.54e-07"
"2017.3018","  7.60","4.10e-08"
"2017.3018","  8.33","4.45e-08"
"2017.3025"," 13.12","4.25e-08"
"2017.3025"," 14.17","1.79e-08"
"2017.3027"," 13.10","3.34e-08"
"2017.3034"," 13.72","1.82e-07"
"2017.3036"," 13.53","2.96e-07"
"2017.3039"," -8.77","1.98e-08"
"2017.3040"," 17.28","1.77e-08"
"2017.3042"," 14.28","6.28e-07"
"2017.3052"," -8.32","4.63e-08"
"2017.3059"," -8.67","8.21e-08"
"2017.3072"," 12.99","2.37e-07"
"2017.3144"," -7.54","1.92e-08"
"2017.3153"," -6.70","2.04e-08"
"2017.3292"," 21.81","8.48e-07"
"2017.3303"," 21.94","2.26e-07"
"2017.3769"," 19.28","3.12e-09"
"2017.3823","-15.71","5.47e-09"
"2017.3904","  0.27","1.71e-08"
"2017.3974"," 12.94","5.53e-08"
"2017.4011"," 13.29","9.65e-09"
"2017.4017","-12.32","3.41e-08"
"2017.4020"," -5.89","2.36e-08"
"2017.4053"," 14.07","7.06e-08"
"2017.4054"," 13.08","8.10e-07"
"2017.4054"," 13.14","2.71e-08"
"2017.4056"," 14.70","2.32e-07"
"2017.4056"," 13.65","8.18e-08"
"2017.4057"," 14.05","1.65e-07"
"2017.4057"," 13.98","3.41e-08"
"2017.4072"," 14.84","1.48e-07"
"2017.4074"," 14.81","6.92e-08"
"2017.4076"," 15.43","5.70e-09"
"2017.4081"," 14.03","5.71e-08"
"2017.4104"," 14.57","3.11e-07"
"2017.4105"," 14.33","4.51e-08"
"2017.4105","  6.63","1.06e-08"
"2017.4109","  5.56","1.79e-08"
"2017.4113","  5.39","7.60e-08"
"2017.4120","  6.87","6.11e-08"
"2017.4122","  6.19","4.75e-08"
"2017.4123","  5.87","6.06e-08"
"2017.4130","  5.18","5.25e-08"
"2017.4130","  6.63","1.27e-07"
"2017.4131","  5.88","4.45e-08"
"2017.4131","  4.90","3.11e-07"
"2017.4132","  5.81","5.94e-08"
"2017.4132","  8.65","6.49e-08"
"2017.4132","  5.87","1.46e-08"
"2017.4132","  6.51","3.14e-08"
"2017.4134","  7.10","3.01e-08"
"2017.4136","  6.64","1.57e-06"
"2017.4137","  5.41","2.41e-07"
"2017.4139","  4.54","3.98e-07"
"2017.4140","  5.85","1.75e-08"
"2017.4140","  4.82","1.33e-07"
"2017.4141","  4.53","2.60e-08"
"2017.4143","  6.37","2.45e-07"
"2017.4143","  6.44","1.19e-07"
"2017.4144","  4.96","6.66e-08"
"2017.4144","  5.47","2.20e-08"
"2017.4144","  5.48","5.74e-08"
"2017.4145","  5.48","7.02e-08"
"2017.4145","  5.06","5.83e-08"
"2017.4145","  7.40","5.90e-08"
"2017.4146","  5.99","7.68e-07"
"2017.4146","  7.70","1.52e-07"
"2017.4147","  5.93","1.21e-07"
"2017.4147","  4.91","7.98e-08"
"2017.4147","  6.20","9.29e-08"
"2017.4147","  6.16","8.69e-08"
"2017.4147","  3.41","9.75e-08"
"2017.4148","  3.92","8.09e-08"
"2017.4148","  5.08","1.97e-06"
"2017.4148","  6.32","6.04e-08"
"2017.4150","  5.08","1.83e-07"
"2017.4151","  7.60","8.65e-08"
"2017.4151","  8.48","5.46e-08"
"2017.4151","  5.97","6.04e-08"
"2017.4153","  5.83","1.30e-07"
"2017.4158","  5.59","8.92e-07"
"2017.4159","  6.35","1.35e-07"
"2017.4160","  5.09","2.86e-08"
"2017.4160","  6.91","1.43e-07"
"2017.4160","  4.87","7.93e-07"
"2017.4162","  5.10","3.86e-07"
"2017.4162","  5.13","5.94e-07"
"2017.4163","  5.54","3.83e-07"
"2017.4163","  5.30","3.19e-07"
"2017.4163","  5.17","5.73e-07"
"2017.4165","  4.97","4.14e-07"
"2017.4165","  6.63","6.49e-08"
"2017.4165","  4.92","4.11e-08"
"2017.4166","  5.02","6.12e-07"
"2017.4168","  4.28","4.93e-08"
"2017.4169","  6.96","7.70e-08"
"2017.4169","  5.74","1.11e-07"
"2017.4171","  6.07","7.48e-08"
"2017.4171","  6.77","7.54e-08"
"2017.4171","  6.04","8.85e-08"
"2017.4171","  5.25","1.37e-07"
"2017.4174","  8.15","1.64e-07"
"2017.4174","  7.72","2.58e-08"
"2017.4176","  5.65","1.63e-07"
"2017.4180","  5.42","8.51e-08"
"2017.4181","  5.90","6.36e-08"
"2017.4181","  5.96","2.72e-08"
"2017.4185","  5.14","6.74e-10"
"2017.4187","  6.09","4.83e-07"
"2017.4193","  4.90","7.09e-08"
"2017.4203","  6.57","1.04e-07"
"2017.4203","  6.44","1.65e-06"
"2017.4209","  6.76","1.06e-07"
"2017.4212","  7.11","1.33e-07"
"2017.4217","  5.07","8.87e-08"
"2017.4219","  6.41","5.13e-07"
"2017.4222","  5.82","3.23e-07"
"2017.4241","  6.80","6.93e-08"
"2017.4253","  5.18","2.31e-06"
"2017.4253","  5.41","8.63e-08"
"2017.4255"," 19.19","5.92e-07"
"2017.4256"," 18.60","4.80e-08"
"2017.4259"," 18.70","1.16e-07"
"2017.4261"," 18.48","1.76e-07"
"2017.4261"," 18.11","1.28e-08"
"2017.4263"," 18.37","7.03e-08"
"2017.4265","  5.88","2.09e-07"
"2017.4265","  5.09","1.37e-07"
"2017.4269","  5.77","7.57e-07"
"2017.4269"," 13.30","1.07e-07"
"2017.4289"," 18.10","9.07e-08"
"2017.4289"," 16.51","5.26e-08"
"2017.4292","  5.23","1.77e-07"
"2017.4298","  4.56","3.19e-07"
"2017.4304","  4.01","2.48e-07"
"2017.4305","  8.59","5.24e-07"
"2017.4314"," 21.90","4.01e-08"
"2017.4321","  2.49","2.41e-07"
"2017.4371","  9.88","6.02e-08"
"2017.4515","  9.17","5.35e-08"
"2017.4523"," 13.62","1.45e-07"
"2017.4529"," 14.07","8.16e-08"
"2017.4531"," 13.97","7.79e-08"
"2017.4540"," 14.50","1.95e-07"
"2017.4576","  3.56","1.91e-08"
"2017.4579"," 14.09","5.99e-08"
"2017.4601"," 21.55","2.12e-08"
"2017.4613"," 13.23","1.48e-07"
"2017.4615"," -3.46","9.08e-09"
"2017.4627"," 13.70","5.87e-08"
"2017.4629","  2.87","1.47e-08"
"2017.4649"," 16.84","4.02e-07"
"2017.4665"," 18.83","4.24e-08"
"2017.4683"," 16.00","3.80e-09"
"2017.4713"," 18.31","1.29e-08"
"2017.4891","-19.00","3.39e-08"
"2017.5032","  3.29","1.40e-05"
"2017.5032","  2.30","4.07e-07"
"2017.5063","  2.57","7.41e-08"
"2017.5084"," -4.89","2.28e-07"
"2017.5095"," -4.92","1.43e-07"
"2017.5126"," -6.33","1.01e-07"
"2017.5126"," -6.34","9.00e-08"
"2017.5126"," -6.43","3.15e-07"
"2017.5128"," -6.59","2.02e-07"
"2017.5132"," -5.06","7.05e-08"
"2017.5136"," -6.10","1.86e-07"
"2017.5138"," -5.12","1.08e-07"
"2017.5138"," -5.23","3.87e-07"
"2017.5138"," -5.15","1.63e-09"
"2017.5139"," -5.16","8.05e-08"
"2017.5139"," -5.16","7.63e-08"
"2017.5154"," -4.86","8.80e-08"
"2017.5155"," -6.74","9.89e-08"
"2017.5155"," -5.35","2.27e-08"
"2017.5156"," -5.28","9.50e-08"
"2017.5156"," -6.32","5.17e-08"
"2017.5156"," -5.30","8.63e-08"
"2017.5156"," -5.53","1.53e-07"
"2017.5157"," -5.21","6.56e-08"
"2017.5157"," -4.59","5.17e-08"
"2017.5157"," -5.34","1.58e-07"
"2017.5158"," -4.72","8.09e-08"
"2017.5158"," -4.35","3.96e-09"
"2017.5158"," -5.19","2.52e-07"
"2017.5159"," -7.12","5.63e-08"
"2017.5160"," -7.06","3.38e-07"
"2017.5163"," -7.51","7.56e-08"
"2017.5163"," -6.86","2.31e-07"
"2017.5164"," -7.01","1.18e-07"
"2017.5165"," -6.30","4.68e-08"
"2017.5166"," -6.37","4.76e-08"
"2017.5166"," -7.10","3.01e-07"
"2017.5168"," -6.85","5.84e-08"
"2017.5170"," -4.31","4.43e-08"
"2017.5170"," -5.26","2.80e-08"
"2017.5170"," -6.14","5.79e-08"
"2017.5170"," -6.67","5.79e-08"
"2017.5172"," -7.13","5.83e-08"
"2017.5172"," -6.41","5.32e-08"
"2017.5174"," -6.63","5.18e-08"
"2017.5174"," -4.66","3.71e-08"
"2017.5175"," -6.88","7.77e-08"
"2017.5175"," -7.84","1.95e-07"
"2017.5176"," -6.93","2.19e-07"
"2017.5176"," -6.62","2.21e-07"
"2017.5177"," -6.87","1.78e-07"
"2017.5177"," -6.27","4.16e-08"
"2017.5178"," -6.70","3.07e-06"
"2017.5179"," -6.88","1.38e-07"
"2017.5179"," -6.82","8.49e-08"
"2017.5179"," -5.73","8.46e-08"
"2017.5180"," -6.74","2.96e-07"
"2017.5181"," -6.61","1.67e-07"
"2017.5181"," -6.97","6.74e-08"
"2017.5182"," -6.58","2.92e-07"
"2017.5183"," -7.16","9.37e-08"
"2017.5185"," -6.05","8.42e-08"
"2017.5186"," -7.62","1.93e-08"
"2017.5186"," -8.23","6.12e-08"
"2017.5186"," -8.00","3.67e-08"
"2017.5186"," -7.39","5.01e-08"
"2017.5187"," -8.40","8.55e-07"
"2017.5188"," -7.38","2.42e-07"
"2017.5188"," -7.53","3.98e-07"
"2017.5188"," -7.62","9.10e-08"
"2017.5188"," -7.86","1.98e-06"
"2017.5189"," -7.77","1.19e-06"
"2017.5190"," -7.93","6.02e-07"
"2017.5190"," -8.15","2.66e-07"
"2017.5191"," -8.15","7.47e-08"
"2017.5192"," -8.52","3.75e-06"
"2017.5192"," -8.59","4.40e-08"
"2017.5194"," -7.90","8.55e-08"
"2017.5195"," -7.97","5.03e-07"
"2017.5195"," -8.73","6.98e-08"
"2017.5195"," -8.59","2.39e-08"
"2017.5197"," -7.84","6.87e-08"
"2017.5197"," -7.91","1.61e-07"
"2017.5198"," -8.17","2.38e-08"
"2017.5199"," -8.43","6.62e-08"
"2017.5200"," -7.04","7.97e-08"
"2017.5202"," -7.27","1.09e-07"
"2017.5202"," -7.80","1.07e-07"
"2017.5203"," -6.91","8.43e-08"
"2017.5203"," -7.73","2.11e-07"
"2017.5203"," -7.66","1.01e-07"
"2017.5205"," -7.92","7.86e-08"
"2017.5205"," -7.22","9.02e-08"
"2017.5206"," -9.42","3.31e-07"
"2017.5206"," -9.34","1.95e-06"
"2017.5206"," -7.98","2.90e-06"
"2017.5208"," -7.31","7.45e-08"
"2017.5211"," -6.05","1.19e-07"
"2017.5211"," -6.52","1.96e-08"
"2017.5212"," -7.31","5.35e-08"
"2017.5212"," -7.12","4.26e-08"
"2017.5213"," 11.48","3.29e-08"
"2017.5214"," -8.00","1.87e-08"
"2017.5215"," -7.08","7.35e-08"
"2017.5234"," -4.48","1.55e-07"
"2017.5235"," -7.19","4.31e-07"
"2017.5245"," -5.69","2.21e-08"
"2017.5252"," -4.69","1.40e-07"
"2017.5252"," -4.76","1.63e-08"
"2017.5254"," -4.56","7.73e-07"
"2017.5256"," -5.94","1.16e-06"
"2017.5258","  9.20","6.99e-08"
"2017.5263"," -7.28","5.33e-08"
"2017.5293","-16.21","7.90e-08"
"2017.5308"," -8.49","2.27e-07"
"2017.5308"," 11.56","6.72e-08"
"2017.5308"," 12.05","1.91e-07"
"2017.5310"," 11.70","1.55e-07"
"2017.5311"," 12.34","4.23e-07"
"2017.5312"," -8.35","5.42e-08"
"2017.5312"," -9.12","1.12e-07"
"2017.5312"," 12.30","4.14e-08"
"2017.5312"," 12.70","1.90e-07"
